COMPANY_CODE,STATE_CODE,PROGRAM_CODE,LINE_OF_BUSINESS,CITY,COUNTY_CODE,ZIP_CODE,LastOfADDRESS_LINE,LastOfCITY,LastOfSTATE_CODE,LastOfZIP_CODE,LastOfCOUNTY_CODE,PREMIUM_GROUP,TERRITORY_1_CODE
60,NY,R,25,Alden,037,14004,1915 COUNTY LINE RD,ALDEN,NY,14004,037,,1
60,NY,R,25,Alden,121,14004,81 LITTLE LAKE RD,ALDEN,NY,14004,121,,1
60,NY,R,25,Alden Manor,059,11003,99 HENDRICKSON AVE,ALDEN MANOR,NY,11003,059,,1
60,NY,R,25,Alder Creek,065,13301,,,,,,,1
60,NY,R,25,Alex Bay,045,13607,141 NORTHERN AVE,ALEX BAY,NY,13607,045,,1
60,NY,R,25,Alexander,037,14005,3300 BROADWAY RD,ALEXANDER,NY,14005,037,,1
60,NY,R,25,Alexandria Bay,045,13607,37 HIGH ST,ALEXANDRIA BAY,NY,13607,045,,1
60,NY,R,25,Alfred,003,14802,45 SAYLES ST,ALFRED,NY,14802,003,,1
60,NY,R,25,Alfred Station,003,14803,5605 E VALLEY RD,ALFRED STATION,NY,14803,003,,1
60,NY,R,25,Alfred Station,101,14803,319 ELLS RD,ALFRED STATION,NY,14803,101,,1
60,NY,R,25,Allegany,009,14706,1371 FOUR MILE RD,ALLEGANY,NY,14706,009,,1
60,NY,R,25,Alma,003,14708,5905 COUNTY ROAD 18,ALMA,NY,14708,003,,1
60,NY,R,25,Almond,003,14804,6294 TERBURY RD,ALMOND,NY,14804,003,,1
60,NY,R,25,Alpine,097,14805,5689 STATE ROUTE 224,ALPINE,NY,14805,097,,1
60,NY,R,25,Alplaus,093,12008,312 ALPLAUS AVE,ALPLAUS,NY,12008,093,,1
60,NY,R,25,Altamont,001,12009,1166 MEADOWDALE RD,ALTAMONT,NY,12009,001,,1
60,NY,R,25,Altmar,075,13302,2534 COUNTY ROUTE 22,ALTMAR,NY,13302,075,,1
60,NY,R,25,Altona,019,12910,2058 MINER FARM RD,ALTONA,NY,12910,019,,1
60,NY,R,25,Amawalk,119,10501,14 WOODCREST TER,AMAWALK,NY,10501,119,,1
60,NY,R,25,Amenia,027,12501,55 POWDER HOUSE RD,AMENIA,NY,12501,027,,1
60,NY,R,25,Ames,057,13317,119 MAPLE AVE,AMES,NY,13317,057,,1
60,NY,R,25,Amherst,029,14221,498 SAGEWOOD DR.,AMHERST,NY,14221,029,,1
60,NY,R,25,Amherst,029,14226,314 WASHINGTON HWY,AMHERST,NY,14226,029,,1
60,NY,R,25,Amherst,029,14228,100 HERRON DR # 943,AMHERST,NY,14228,029,,1
60,NY,R,25,Amity Harbor,103,11701,5 GEORGIA RD,AMITY HARBOR,NY,11701,103,,1
60,NY,R,25,Amityville,103,11701,8 BROWN AVE,AMITYVILLE,NY,11701,103,,1
60,NY,R,25,Amityville,103,11708,,,,,,,1
60,NY,R,25,Amsterdam,035,12010,791 COUNTY HIGHWAY 126,AMSTERDAM,NY,12010,035,,1
60,NY,R,25,Amsterdam,057,12010,117 CLIZBE AVE,AMSTERDAM,NY,12010,057,,1
60,NY,R,25,Amsterdam,093,12010,245 POTTER RD,AMSTERDAM,NY,12010,093,,1
60,NY,R,25,Ancram,021,12502,351 TOMPKINS RD,ANCRAM,NY,12502,021,,1
60,NY,R,25,Ancramdale,021,12503,3399 STATE ROUTE 82,ANCRAMDALE,NY,12503,021,,1
60,NY,R,25,Andes,025,13731,333 COSS RD,ANDES,NY,13731,025,,1
60,NY,R,25,Andover,003,14806,10 MAPLE ST,ANDOVER,NY,14806,003,,1
60,NY,R,25,Andover,101,14806,,,,,,,1
60,NY,R,25,Angelica,003,14709,7532 LAMONT RD,ANGELICA,NY,14709,003,,1
60,NY,R,25,Angola,029,14006,9511 SOUTHWOOD DR,ANGOLA,NY,14006,029,,1
60,NY,R,25,Antwerp,045,13608,35395 CARPENTER RD,ANTWERP,NY,13608,045,,1
60,NY,R,25,Apalachin,107,13732,34 COOPER DR,APALACHIN,NY,13732,107,,1
60,NY,R,25,Appleton,063,14008,3216 HESS RD,APPLETON,NY,14008,063,,1
60,NY,R,25,Arcade,009,14009,279 BRAY RD,ARCADE,NY,14009,009,,1
60,NY,R,25,Arcade,121,14009,6417 NORTHWOODS RD,ARCADE,NY,14009,121,,1
60,NY,R,25,Ardsley,119,10502,103 HEATHERDELL RD,ARDSLEY,NY,10502,119,,1
60,NY,R,25,Argyle,115,12809,275 WEST RD,ARGYLE,NY,12809,115,,1
60,NY,R,25,Arkport,003,14807,9675 LATTIMER HILL RD,ARKPORT,NY,14807,003,,1
60,NY,R,25,Arkport,101,14807,1071 SHARP HILL RD,ARKPORT,NY,14807,101,,1
60,NY,R,25,Arkville,025,12406,926 THORN RD,ARKVILLE,NY,12406,025,,1
60,NY,R,25,Arlington,027,12603,21 COCHRAN HILL RD,ARLINGTON,NY,12603,027,,1
60,NY,R,25,Armonk,119,10504,70 WHIPPOORWILL RD E,ARMONK,NY,10504,119,,1
60,NY,R,25,Arverne,081,11692,215 BEACH BREEZE LN,ARVERNE,NY,11692,081,,1
60,NY,R,25,Ashland,039,12407,,,,,,,1
60,NY,R,25,Ashville,013,14710,2397 KELLER RD,ASHVILLE,NY,14710,013,,1
60,NY,R,25,Astoria,081,11101,3401 STEINWAY ST # 316,ASTORIA,NY,11101,081,,1
60,NY,R,25,Astoria,081,11102,2303 28TH AVE,ASTORIA,NY,11102,081,,1
60,NY,R,25,Astoria,081,11103,4620 30TH RD,ASTORIA,NY,11103,081,,1
60,NY,R,25,Astoria,081,11104,3930 44TH ST,ASTORIA,NY,11104,081,,1
60,NY,R,25,Astoria,081,11105,2921 23RD RD,ASTORIA,NY,11105,081,,1
60,NY,R,25,Astoria,081,11106,3215 35TH ST,ASTORIA,NY,11106,081,,1
60,NY,R,25,Athens,039,12015,114 RANDY RD UNIT 1005,ATHENS,NY,12015,039,,1
60,NY,R,25,Athol,113,12810,832 HIGH ST,ATHOL,NY,12810,113,,1
60,NY,R,25,Atlanta,101,14808,53 UNIVERSITY AVE,ATLANTA,NY,14808,101,,1
60,NY,R,25,Atlantic Beach,059,11509,89 CAYUGA AVE,ATLANTIC BEACH,NY,11509,059,,1
60,NY,R,25,Attica,037,14011,2860 BUFFALO STREET RD,ATTICA,NY,14011,037,,1
60,NY,R,25,Attica,121,14011,1102 CLINTON STREET RD,ATTICA,NY,14011,121,,1
60,NY,R,25,Au Sable Chasm,019,12911,,,,,,,1
60,NY,R,25,Au Sable Forks,019,12912,26 WALTON CIR,AU SABLE FORKS,NY,12912,019,,1
60,NY,R,25,Au Sable Forks,031,12912,87 SHELDRAKE RD,AU SABLE FORKS,NY,12912,031,,1
60,NY,R,25,Auburn,011,13021,1 WESTWOOD DR,AUBURN,NY,13021,011,,1
60,NY,R,25,Auriesville,057,12016,,,,,,,1
60,NY,R,25,Aurora,011,13026,1353 HONOCO RD,AURORA,NY,13026,011,,1
60,NY,R,25,Ausable Chasm,019,12911,,,,,,,1
60,NY,R,25,Austerlitz,021,12017,11756 STATE ROUTE 22 # 28,AUSTERLITZ,NY,12017,021,,1
60,NY,R,25,Ava,065,13303,133 WAKEFIELD LN,AVA,NY,13303,065,,1
60,NY,R,25,Averill Park,083,12018,1242 BURDEN LAKE RD,AVERILL PARK,NY,12018,083,,1
60,NY,R,25,Avoca,101,14809,5317 COUNTY ROUTE 8,AVOCA,NY,14809,101,,1
60,NY,R,25,Avon,051,14414,118 CLINTON ST,AVON,NY,14414,051,,1
60,NY,R,25,Babylon,103,11702,21 HARBOUR RD,BABYLON,NY,11702,103,,1
60,NY,R,25,Babylon,103,11703,91 PICKWICK LN,BABYLON,NY,11703,103,,1
60,NY,R,25,Babylon,103,11704,121 WRIGHT ST,BABYLON,NY,11704,103,,1
60,NY,R,25,Bainbridge,017,13733,97 N MAIN ST,BAINBRIDGE,NY,13733,017,,1
60,NY,R,25,Baiting Hollow,103,11933,6 RED OAK CT,BAITING HOLLOW,NY,11933,103,,1
60,NY,R,25,Baldwin,059,11510,2997 MILBURN AVE,BALDWIN,NY,11510,059,,1
60,NY,R,25,Baldwin Place,079,10505,,,,,,,1
60,NY,R,25,Baldwin Place,119,10505,16 CORNELIUS LN,BALDWIN PLACE,NY,10505,119,,1
60,NY,R,25,Baldwinsville,067,13027,219 San Marino Path,BALDWINSVILLE,NY,13027,067,,1
60,NY,R,25,Ballston Lake,091,12019,7 NORTHWEST PASS,BALLSTON LAKE,NY,12019,091,,1
60,NY,R,25,Ballston Spa,091,12020,89 WINEBERRY LN,BALLSTON SPA,NY,12020,091,,1
60,NY,R,25,Bangor,033,12966,774 REYNOLDSTON RD,BANGOR,NY,12966,033,,1
60,NY,R,25,Bard College,027,12504,,,,,,,1
60,NY,R,25,Bardonia,087,10954,5 BARRY LN,BARDONIA,NY,10954,087,,1
60,NY,R,25,Bard's College,027,12504,,,,,,,1
60,NY,R,25,Barker,063,14012,8709 HIGH ST,BARKER,NY,14012,063,,1
60,NY,R,25,Barker,073,14012,1563 COUNTY LINE RD,BARKER,NY,14012,073,,1
60,NY,R,25,Barnes Corners,049,13626,,,,,,,1
60,NY,R,25,Barneveld,065,13304,11227 W STEUBEN RD,BARNEVELD,NY,13304,065,,1
60,NY,R,25,Barrytown,027,12507,,,,,,,1
60,NY,R,25,Barryville,105,12719,44 SCHUMACHER POND RD,BARRYVILLE,NY,12719,105,,1
60,NY,R,25,Barton,107,13734,143 ALLYN RD,BARTON,NY,13734,107,,1
60,NY,R,25,Basom,037,14013,1139 LEWISTON RD,BASOM,NY,14013,037,,1
60,NY,R,25,Batavia,037,14020,5108 Laurel Oak Way,BATAVIA,NY,14020,037,,1
60,NY,R,25,Bath,101,14810,6330 MOORE RD,BATH,NY,14810,101,,1
60,NY,R,25,Bay Shore,103,11706,58 HYDE PARK AVE,BAY SHORE,NY,11706,103,,1
60,NY,R,25,Bayberry,067,13090,14 GOOSEBERRY LN,BAYBERRY,NY,13090,067,,1
60,NY,R,25,Bayport,103,11705,335 FAIRVIEW AVE,BAYPORT,NY,11705,103,,1
60,NY,R,25,Bayside,081,11359,,,,,,,1
60,NY,R,25,Bayside,081,11360,2927 212TH ST,BAYSIDE,NY,11360,081,,1
60,NY,R,25,Bayside,081,11361,4308 223RD ST,BAYSIDE,NY,11361,081,,1
60,NY,R,25,Bayside,081,11364,21417 69TH AVE,BAYSIDE,NY,11364,081,,1
60,NY,R,25,Bayside Hills,081,11364,5623 218TH ST,BAYSIDE HILLS,NY,11364,081,,1
60,NY,R,25,Bayville,059,11709,6 RIDGE RD,BAYVILLE,NY,11709,059,,1
60,NY,R,25,Beacon,027,12508,23 ORCHARD PL,BEACON,NY,12508,027,,1
60,NY,R,25,Bear Mountain,087,10911,,,,,,,1
60,NY,R,25,Bearsville,111,12409,529 MT GUARDIAN RD EXT,BEARSVILLE,NY,12409,111,,1
60,NY,R,25,Beaver Dams,015,14812,242 CHAMBERS ST,BEAVER DAMS,NY,14812,015,,1
60,NY,R,25,Beaver Dams,097,14812,1972 COUNTY ROAD 19,BEAVER DAMS,NY,14812,097,,1
60,NY,R,25,Beaver Dams,101,14812,4671 STATE ROUTE 414,BEAVER DAMS,NY,14812,101,,1
60,NY,R,25,Beaver River,049,13367,7056 PECKHAM RD,BEAVER RIVER,NY,13367,049,,1
60,NY,R,25,Bedford,119,10506,64 THE FARMS RD,BEDFORD,NY,10506,119,,1
60,NY,R,25,Bedford Corners,119,10549,129 STANWOOD RD,BEDFORD CORNERS,NY,10549,119,,1
60,NY,R,25,Bedford Hills,119,10507,87 CLINTON RD,BEDFORD HILLS,NY,10507,119,,1
60,NY,R,25,Beechhurst,081,11357,15706 11TH AVE,BEECHHURST,NY,11357,081,,1
60,NY,R,25,Belfast,003,14711,10 HUGHES ST E,BELFAST,NY,14711,003,,1
60,NY,R,25,Belle Harbor,081,11694,514 BEACH 125TH ST,BELLE HARBOR,NY,11694,081,,1
60,NY,R,25,Bellerose,081,11426,8248 246TH ST,BELLEROSE,NY,11426,081,,1
60,NY,R,25,Bellerose Manor,081,11427,8045 215TH ST,BELLEROSE MANOR,NY,11427,081,,1
60,NY,R,25,Bellerose Manor,081,11428,9229 212TH PL,BELLEROSE MANOR,NY,11428,081,,1
60,NY,R,25,Bellerose Villag,059,11001,54 VERBENA AVE,BELLEROSE VILLAG,NY,11001,059,,1
60,NY,R,25,Bellmore,059,11710,112 OCEAN AVE,BELLMORE,NY,11710,059,,1
60,NY,R,25,Bellona,123,14415,,,,,,,1
60,NY,R,25,Bellport,103,11713,48 S VILLAGE DR,BELLPORT,NY,11713,103,,1
60,NY,R,25,Belmont,003,14813,15 WILLARD ST,BELMONT,NY,14813,003,,1
60,NY,R,25,Bemus Point,013,14712,3710 ROUTE 430,BEMUS POINT,NY,14712,013,,1
60,NY,R,25,Bergen,037,14416,8339 PEACHEY RD,BERGEN,NY,14416,037,,1
60,NY,R,25,Bergen,055,14416,1537 REED RD,BERGEN,NY,14416,055,,1
60,NY,R,25,Berkshire,007,13736,,,,,,,1
60,NY,R,25,Berkshire,107,13736,8928 W CREEK RD,BERKSHIRE,NY,13736,107,,1
60,NY,R,25,Berlin,083,12022,21 SE HOLLOW RD,BERLIN,NY,12022,083,,1
60,NY,R,25,Berne,001,12023,21 SCHANZ LN,BERNE,NY,12023,001,,1
60,NY,R,25,Bernhards Bay,075,13028,591 COUNTY ROUTE 65,BERNHARDS BAY,NY,13028,075,,1
60,NY,R,25,Bethel,105,12720,24 PUCKY HUDDLE RD,BETHEL,NY,12720,105,,1
60,NY,R,25,Bethpage,059,11714,25 IRVING ST,BETHPAGE,NY,11714,059,,1
60,NY,R,25,Big Flats,015,14814,31 WYNNWOOD DR,BIG FLATS,NY,14814,015,,1
60,NY,R,25,Big Flats,101,14814,2877 CHEQUERS CIR,BIG FLATS,NY,14814,101,,1
60,NY,R,25,Big Indian,111,12410,157 LOST CLOVE RD,BIG INDIAN,NY,12410,111,,1
60,NY,R,25,Binghamton,007,13901,45 WASHINGTON STREET,BINGHAMTON,NY,13901,007,,1
60,NY,R,25,Binghamton,007,13902,4400 VESTAL PKWY,BINGHAMTON,NY,13902,007,,1
60,NY,R,25,Binghamton,007,13903,67 MARY ST,BINGHAMTON,NY,13903,007,,1
60,NY,R,25,Binghamton,007,13904,357 FOX HOLLOW RD,BINGHAMTON,NY,13904,007,,1
60,NY,R,25,Binghamton,007,13905,8 PENNY LN,BINGHAMTON,NY,13905,007,,1
60,NY,R,25,Black Creek,003,14714,,,,,,,1
60,NY,R,25,Black River,045,13612,103 RODGERS RD,BLACK RIVER,NY,13612,045,,1
60,NY,R,25,Blasdell,029,14219,3430 DOLPHIN DR,BLASDELL,NY,14219,029,,1
60,NY,R,25,Blauvelt,087,10913,21 DIANE DR,BLAUVELT,NY,10913,087,,1
60,NY,R,25,Bliss,003,14024,,,,,,,1
60,NY,R,25,Bliss,121,14024,2834 PEE DEE RD,BLISS,NY,14024,121,,1
60,NY,R,25,Bloomfield,069,14469,2360 CANNAN RD,BLOOMFIELD,NY,14469,069,,1
60,NY,R,25,Bloomingburg,071,12721,433 PETTICOAT LN,BLOOMINGBURG,NY,12721,071,,1
60,NY,R,25,Bloomingburg,105,12721,19 ROE RD,BLOOMINGBURG,NY,12721,105,,1
60,NY,R,25,Bloomingdale,031,12913,775 ST REGIS AVE,BLOOMINGDALE,NY,12913,031,,1
60,NY,R,25,Bloomington,111,12411,10 CHURCH ST,BLOOMINGTON,NY,12411,111,,1
60,NY,R,25,Bloomville,025,13739,7366 COUNTY HIGHWAY 33,BLOOMVILLE,NY,13739,025,,1
60,NY,R,25,Blossvale,065,13308,7867 STATE ROUTE 13,BLOSSVALE,NY,13308,065,,1
60,NY,R,25,Blue Mountain La,041,12812,,,,,,,1
60,NY,R,25,Blue Point,103,11715,61 MADISON ST,BLUE POINT,NY,11715,103,,1
60,NY,R,25,Bluff Point,123,14478,3330 WILLETT RD,BLUFF POINT,NY,14478,123,,1
60,NY,R,25,Bohemia,103,11716,6 HEIDI CT,BOHEMIA,NY,11716,103,,1
60,NY,R,25,Boiceville,111,12412,3 MOUNTAIN VALLEY RD,BOICEVILLE,NY,12412,111,,1
60,NY,R,25,Bolivar,003,14715,821 COUNTY ROAD 5,BOLIVAR,NY,14715,003,,1
60,NY,R,25,Bolton Landing,113,12814,575 FEDERAL HILL RD,BOLTON LANDING,NY,12814,113,,1
60,NY,R,25,Bombay,033,12914,346 COUNTY ROUTE 1,BOMBAY,NY,12914,033,,1
60,NY,R,25,Boonville,065,13309,3069 HAYES RD W,BOONVILLE,NY,13309,065,,1
60,NY,R,25,Boston,029,14025,6133 W TILLEN RD,BOSTON,NY,14025,029,,1
60,NY,R,25,Bouckville,053,13310,6371 WENDOVER RD,BOUCKVILLE,NY,13310,053,,1
60,NY,R,25,Bovina Center,025,13740,127 STONEWALL DR,BOVINA CENTER,NY,13740,025,,1
60,NY,R,25,Bowling Green,061,10004,25 BROAD ST # 21R,BOWLING GREEN,NY,10004,061,,1
60,NY,R,25,Bowmansville,029,14026,50 MAPLE DR,BOWMANSVILLE,NY,14026,029,,1
60,NY,R,25,Bradford,097,14815,2325 YAWGER HILL RD,BRADFORD,NY,14815,097,,1
60,NY,R,25,Bradford,101,14815,,,,,,,1
60,NY,R,25,Brainard,083,12024,,,,,,,1
60,NY,R,25,Branchport,101,14418,16470 W LAKE RD,BRANCHPORT,NY,14418,101,,1
60,NY,R,25,Branchport,123,14418,4720 ITALY HILL RD,BRANCHPORT,NY,14418,123,,1
60,NY,R,25,Brant Lake,113,12815,103 GRASSVILLE RD,BRANT LAKE,NY,12815,113,,1
60,NY,R,25,Brasher Falls,089,13613,1364 STATE HIGHWAY 11C,BRASHER FALLS,NY,13613,089,,1
60,NY,R,25,Breesport,015,14816,229 CHURCH ST # 14816,BREESPORT,NY,14816,015,,1
60,NY,R,25,Breezy Point,081,11697,122 OCEANSIDE AVE,BREEZY POINT,NY,11697,081,,1
60,NY,R,25,Brentwood,103,11717,111 LUKENS AVE,BRENTWOOD,NY,11717,103,,1
60,NY,R,25,Brewerton,067,13029,9490 STEAMSHIP MANHATTAN,BREWERTON,NY,13029,067,,1
60,NY,R,25,Brewster,079,10509,220 PEACEABLE HILL RD,BREWSTER,NY,10509,079,,1
60,NY,R,25,Briarcliff,119,10510,369 LONG HILL RD E,BRIARCLIFF,NY,10510,119,,1
60,NY,R,25,Briarcliff Manor,119,10510,16 HAYMONT TER,BRIARCLIFF MANOR,NY,10510,119,,1
60,NY,R,25,Briarwood,081,11435,13721 83RD AVE,BRIARWOOD,NY,11435,081,,1
60,NY,R,25,Bridgeport,053,13030,406 DAMON POINT RD,BRIDGEPORT,NY,13030,053,,1
60,NY,R,25,Bridgeport,067,13030,7887 AREOPAGITICA AVE,BRIDGEPORT,NY,13030,067,,1
60,NY,R,25,Brier Hill,089,13614,,,,,,,1
60,NY,R,25,Brighton,055,14610,207 PENHURST RD,BRIGHTON,NY,14610,055,,1
60,NY,R,25,Brighton,055,14620,62 WESTERLOE AVE,BRIGHTON,NY,14620,055,,1
60,NY,R,25,Brightwaters,103,11718,306 LAKEVIEW AVE E,BRIGHTWATERS,NY,11718,103,,1
60,NY,R,25,Brisben,017,13830,2917 STATE HIGHWAY 12,BRISBEN,NY,13830,017,,1
60,NY,R,25,Broad Channel,081,11693,1823 CHANNEL RD,BROAD CHANNEL,NY,11693,081,,1
60,NY,R,25,Broadalbin,035,12025,134 JAMES DR,BROADALBIN,NY,12025,035,,1
60,NY,R,25,Broadalbin,091,12025,1296 HERMANCE RD,BROADALBIN,NY,12025,091,,1
60,NY,R,25,Brockport,055,14420,6 LARRIGAN XING,BROCKPORT,NY,14420,055,,1
60,NY,R,25,Brocton,013,14716,29 GREEN ST,BROCTON,NY,14716,013,,1
60,NY,R,25,Bronx,005,10451,370 MORRIS AVE APT 13C,BRONX,NY,10451,005,,1
60,NY,R,25,Bronx,005,10452,1562 TOWNSEND AVE APT 4D,BRONX,NY,10452,005,,1
60,NY,R,25,Bronx,005,10453,75 W 181ST ST,BRONX,NY,10453,005,,1
60,NY,R,25,Bronx,005,10454,592 OAK TER APT 4E,BRONX,NY,10454,005,,1
60,NY,R,25,Bronx,005,10455,635 FOX ST,BRONX,NY,10455,005,,1
60,NY,R,25,Bronx,005,10456,1150 GRAND CONCOURSE,BRONX,NY,10456,005,,1
60,NY,R,25,Bronx,005,10457,1690 MONROE AVE,BRONX,NY,10457,005,,1
60,NY,R,25,Bronx,005,10458,2999 WEBSTER AVE APT 5D,BRONX,NY,10458,005,,1
60,NY,R,25,Bronx,005,10459,972 HOME ST,BRONX,NY,10459,005,,1
60,NY,R,25,Bronx,005,10460,1728 MELVILLE ST,BRONX,NY,10460,005,,1
60,NY,R,25,Bronx,005,10461,2008 YATES AVE,BRONX,NY,10461,005,,1
60,NY,R,25,Bronx,005,10462,1503 METROPOLITAN AVE APT 2B,BRONX,NY,10462,005,,1
60,NY,R,25,Bronx,005,10463,3777 INDEPENDENCE AVE APT 12D,BRONX,NY,10463,005,,1
60,NY,R,25,Bronx,005,10464,211 DITMARS ST,BRONX,NY,10464,005,,1
60,NY,R,25,Bronx,005,10465,1623 STADIUM AVE,BRONX,NY,10465,005,,1
60,NY,R,25,Bronx,005,10466,4226 ELY AVE,BRONX,NY,10466,005,,1
60,NY,R,25,Bronx,005,10467,688 E 220TH ST,BRONX,NY,10467,005,,1
60,NY,R,25,Bronx,005,10468,2794 SEDGWICK AVE,BRONX,NY,10468,005,,1
60,NY,R,25,Bronx,005,10469,3124 SEYMOUR AVE,BRONX,NY,10469,005,,1
60,NY,R,25,Bronx,005,10470,729 PENFIELD ST,BRONX,NY,10470,005,,1
60,NY,R,25,Bronx,005,10471,600 W. 246th Street,BRONX,NY,10471,005,,1
60,NY,R,25,Bronx,005,10472,1983 GLEASON AVE,BRONX,NY,10472,005,,1
60,NY,R,25,Bronx,005,10473,104 STEPHENS AVE,BRONX,NY,10473,005,,1
60,NY,R,25,Bronx,005,10474,1313 SENECA AVE APT 1,BRONX,NY,10474,005,,1
60,NY,R,25,Bronx,005,10475,3410 DE REIMER AVE,BRONX,NY,10475,005,,1
60,NY,R,25,Bronxville,119,10708,91 WHITE PLAINS RD,BRONXVILLE,NY,10708,119,,1
60,NY,R,25,Brookfield,053,13314,,,,,,,1
60,NY,R,25,Brookhaven,103,11719,17 BRIDGE PL,BROOKHAVEN,NY,11719,103,,1
60,NY,R,25,Brooklyn,047,11201,306 GOLD ST,BROOKLYN,NY,11201,047,,1
60,NY,R,25,Brooklyn,047,11203,429 E 56TH ST,BROOKLYN,NY,11203,047,,1
60,NY,R,25,Brooklyn,047,11204,2301 60TH ST,BROOKLYN,NY,11204,047,,1
60,NY,R,25,Brooklyn,047,11205,372 DEKALB AVE APT 2M,BROOKLYN,NY,11205,047,,1
60,NY,R,25,Brooklyn,047,11206,158 JOHNSON AVE,BROOKLYN,NY,11206,047,,1
60,NY,R,25,Brooklyn,047,11207,200 COZINE AVE APT 6H,BROOKLYN,NY,11207,047,,1
60,NY,R,25,Brooklyn,047,11208,707 COZINE AVE,BROOKLYN,NY,11208,047,,1
60,NY,R,25,Brooklyn,047,11209,525 83RD ST,BROOKLYN,NY,11209,047,,1
60,NY,R,25,Brooklyn,047,11210,930 E 31ST ST,BROOKLYN,NY,11210,047,,1
60,NY,R,25,Brooklyn,047,11211,42 MASPETH AVE # 2F,BROOKLYN,NY,11211,047,,1
60,NY,R,25,Brooklyn,047,11212,556 E 96TH ST,BROOKLYN,NY,11212,047,,1
60,NY,R,25,Brooklyn,047,11213,1165 EASTERN PKWY,BROOKLYN,NY,11213,047,,1
60,NY,R,25,Brooklyn,047,11214,116 BAY 50TH ST,BROOKLYN,NY,11214,047,,1
60,NY,R,25,Brooklyn,047,11215,185 PROSPECT PARK W APT 1L,BROOKLYN,NY,11215,047,,1
60,NY,R,25,Brooklyn,047,11216,678 STERLING PL,BROOKLYN,NY,11216,047,,1
60,NY,R,25,Brooklyn,047,11217,333 SCHERMERHORN ST,BROOKLYN,NY,11217,047,,1
60,NY,R,25,Brooklyn,047,11218,362 E 2ND ST,BROOKLYN,NY,11218,047,,1
60,NY,R,25,Brooklyn,047,11219,902 44TH ST,BROOKLYN,NY,11219,047,,1
60,NY,R,25,Brooklyn,047,11220,660 55TH ST,BROOKLYN,NY,11220,047,,1
60,NY,R,25,Brooklyn,047,11221,803 PUTNAM AVE # 1,BROOKLYN,NY,11221,047,,1
60,NY,R,25,Brooklyn,047,11222,545 GRAHAM AVE,BROOKLYN,NY,11222,047,,1
60,NY,R,25,Brooklyn,047,11223,2354 E 2ND ST,BROOKLYN,NY,11223,047,,1
60,NY,R,25,Brooklyn,047,11224,2869 W 36TH ST,BROOKLYN,NY,11224,047,,1
60,NY,R,25,Brooklyn,047,11225,345 MONTGOMERY ST APT 6D,BROOKLYN,NY,11225,047,,1
60,NY,R,25,Brooklyn,047,11226,681 OCEAN AVE,BROOKLYN,NY,11226,047,,1
60,NY,R,25,Brooklyn,047,11228,1267 84TH ST,BROOKLYN,NY,11228,047,,1
60,NY,R,25,Brooklyn,047,11229,68 CELESTE CT,BROOKLYN,NY,11229,047,,1
60,NY,R,25,Brooklyn,047,11230,1258 E 7TH ST,BROOKLYN,NY,11230,047,,1
60,NY,R,25,Brooklyn,047,11231,60 SUMMIT ST,BROOKLYN,NY,11231,047,,1
60,NY,R,25,Brooklyn,047,11232,183 33RD ST,BROOKLYN,NY,11232,047,,1
60,NY,R,25,Brooklyn,047,11233,55 CHAUNCEY STREET TOPFLOOR,BROOKLYN,NY,11233,047,,1
60,NY,R,25,Brooklyn,047,11234,49 BERGEN BEACH PL,BROOKLYN,NY,11234,047,,1
60,NY,R,25,Brooklyn,047,11235,2626 HOMECREST AVE,BROOKLYN,NY,11235,047,,1
60,NY,R,25,Brooklyn,047,11236,268 E 86TH ST,BROOKLYN,NY,11236,047,,1
60,NY,R,25,Brooklyn,047,11237,405 HIMROD ST,BROOKLYN,NY,11237,047,,1
60,NY,R,25,Brooklyn,047,11238,415 SAINT JOHNS PL APT 4A,BROOKLYN,NY,11238,047,,1
60,NY,R,25,Brooklyn,047,11239,1455 GENEVA LOOP,BROOKLYN,NY,11239,047,,1
60,NY,R,25,Brooklyn,047,11240,,,,,,,1
60,NY,R,25,Brooklyn,047,11241,,,,,,,1
60,NY,R,25,Brooklyn,047,11242,,,,,,,1
60,NY,R,25,Brooklyn,047,11243,1 HANSON PL,BROOKLYN,NY,11243,047,,1
60,NY,R,25,Brooklyn,047,11244,,,,,,,1
60,NY,R,25,Brooklyn,047,11248,,,,,,,1
60,NY,R,25,Brooklyn,047,11249,1 NORTHSIDE PIERS # UNIT14E,BROOKLYN,NY,11249,047,,1
60,NY,R,25,Brooklyn,047,11252,,,,,,,1
60,NY,R,25,Brooklyn,047,11254,,,,,,,1
60,NY,R,25,Brooklyn,047,11255,,,,,,,1
60,NY,R,25,Brooklyn,047,11256,,,,,,,1
60,NY,R,25,Brooktondale,107,14817,,,,,,,1
60,NY,R,25,Brooktondale,109,14817,33 BOICEVILLE RD,BROOKTONDALE,NY,14817,109,,1
60,NY,R,25,Brookview,083,12033,1385 VAN HOESEN RD,BROOKVIEW,NY,12033,083,,1
60,NY,R,25,Brushton,033,12916,1216 WASHINGTON ST,BRUSHTON,NY,12916,033,,1
60,NY,R,25,Buchanan,119,10511,8 LAKE DR,BUCHANAN,NY,10511,119,,1
60,NY,R,25,Buffalo,029,14201,69 MARINER ST,BUFFALO,NY,14201,029,,1
60,NY,R,25,Buffalo,029,14202,846 MAIN ST APT 3G,BUFFALO,NY,14202,029,,1
